Subject,Number,Name,Section Title,Fall,Spring,Summer
EPSY,515,Multicultural Counseling,,False,True,False
EPSY,520,Counseling Psychology Practicum,,True,True,False
EPSY,520,Counseling Psychology Practicum,Adv. Counseling Practicum,False,True,False
EPSY,520,Counseling Psychology Practicum,Adv. Counseling Psyc Practicum,False,True,False
EPSY,520,Counseling Psychology Practicum,Counseling Psych Prac in Sup,False,True,False
EPSY,520,Counseling Psychology Practicum,Practicum Seminar,False,True,False
EPSY,521,Group Counseling,,True,False,False
EPSY,530,Social Development,,False,True,False
EPSY,535,Capstone: Issues in Professional Preparation,,False,True,False
EPSY,546,Human Factors in Health Care Engineering Systems,,True,False,False
EPSY,550,Methods of Educational Inquiry,,True,True,False
EPSY,551,Seminar in Cognitive Science,,True,False,False
EPSY,553,Global Issues in Learning,,True,True,False
EPSY,554,Virtual Worlds in Education,,False,True,False
EPSY,555,Advanced Educational Technologies for Engagement and Interactive Learning,,True,False,False
EPSY,559,Advanced Learning Technologies,,True,False,True
EPSY,560,Technology and Educational Change,,True,False,True
EPSY,563,Theories in Second Language Acquisition,,True,False,False
EPSY,567,Personality Assessment,,False,True,False
EPSY,574,Quasi Experimental Design,,True,False,False
EPSY,575,Mixed Method Inquiry,,True,True,False
EPSY,578,Qualitative Inquiry Methods,,True,False,False
EPSY,579,Structural Equation Modeling,,True,True,False
EPSY,580,Statistical Inference in Education,,True,False,False
EPSY,581,Applied Regression Analysis,,False,True,False
EPSY,582,Advanced Statistical Methods,,True,False,False
EPSY,583,Single Case Experimental Design,,False,True,False
EPSY,584,Multivar Anlys in Psych and Ed,,True,False,False
EPSY,585,Theories of Measurement I,,True,False,False
EPSY,586,Theories of Measurement II,,False,True,False
EPSY,587,Hierarchical Linear Models,,False,True,False
EPSY,589,Categorical Data Analysis in Educational Psychology,,True,False,False
EPSY,590,Advanced Seminar in Educational Psychology,,True,False,True
EPSY,590,Advanced Seminar in Educational Psychology,Adol & Transition to Adulthood,False,True,False
EPSY,590,Advanced Seminar in Educational Psychology,Adv Topics in Quant Methods,True,False,False
EPSY,590,Advanced Seminar in Educational Psychology,Advanced Adult Assessment,False,True,False
EPSY,590,Advanced Seminar in Educational Psychology,Advanced Counseling Practice,False,True,False
EPSY,590,Advanced Seminar in Educational Psychology,Advanced Practicum,True,True,False
EPSY,590,Advanced Seminar in Educational Psychology,Advanced Supervision,False,True,False
EPSY,590,Advanced Seminar in Educational Psychology,Analysis of Messy Data in SEM,True,False,False
EPSY,590,Advanced Seminar in Educational Psychology,Bayesian Stat Infer & Modeling,True,False,False
EPSY,590,Advanced Seminar in Educational Psychology,CSTL Division Brownbag,False,True,False
EPSY,590,Advanced Seminar in Educational Psychology,CSTL Division Seminar,True,False,False
EPSY,590,Advanced Seminar in Educational Psychology,CSTL Divisional Seminar,False,True,False
EPSY,590,Advanced Seminar in Educational Psychology,Casual Inference w Machine Lrn,True,False,False
EPSY,590,Advanced Seminar in Educational Psychology,Cog Science of Teaching & Lear,True,False,False
EPSY,590,Advanced Seminar in Educational Psychology,Comp.Assist Qual Data Analysis,False,True,False
EPSY,590,Advanced Seminar in Educational Psychology,Computer Adaptive Testing,True,False,False
EPSY,590,Advanced Seminar in Educational Psychology,Counsel Psych Division Seminar,False,True,False
EPSY,590,Advanced Seminar in Educational Psychology,Dev Sciences Division Brownbag,True,True,False
EPSY,590,Advanced Seminar in Educational Psychology,Dev Sciences Division Seminar,False,True,False
EPSY,590,Advanced Seminar in Educational Psychology,Dimensionality and MIRT,False,True,False
EPSY,590,Advanced Seminar in Educational Psychology,Eye Tracking in Reading Res,False,True,False
EPSY,590,Advanced Seminar in Educational Psychology,Family Therapy,False,True,False
EPSY,590,Advanced Seminar in Educational Psychology,Generative AI in Education,True,False,False
EPSY,590,Advanced Seminar in Educational Psychology,Int. to R Data Analysis & Comp,False,True,False
EPSY,590,Advanced Seminar in Educational Psychology,Intermediate Adult Assessment,True,True,False
EPSY,590,Advanced Seminar in Educational Psychology,Internship,True,True,False
EPSY,590,Advanced Seminar in Educational Psychology,Intersect Eval/Ed Res Theories,True,False,False
EPSY,590,Advanced Seminar in Educational Psychology,Intervention & Assessment,False,True,False
EPSY,590,Advanced Seminar in Educational Psychology,Justice & Joy:Heal Rsrc & Prac,True,False,False
EPSY,590,Advanced Seminar in Educational Psychology,"Language, Brain, and Tech",True,False,False
EPSY,590,Advanced Seminar in Educational Psychology,Learning and the Body,True,False,False
EPSY,590,Advanced Seminar in Educational Psychology,Longitudinal Data Analysis,True,False,False
EPSY,590,Advanced Seminar in Educational Psychology,Psychopathology,True,True,False
EPSY,590,Advanced Seminar in Educational Psychology,QUERIES Division Brown Bag   0,False,True,False
EPSY,590,Advanced Seminar in Educational Psychology,QUERIES Division Brownbag,False,True,False
EPSY,590,Advanced Seminar in Educational Psychology,QUERIES Division Seminar,False,True,False
EPSY,590,Advanced Seminar in Educational Psychology,QUERIES Division Seminar  0,False,True,False
EPSY,590,Advanced Seminar in Educational Psychology,Qualitative Writing,False,True,False
EPSY,590,Advanced Seminar in Educational Psychology,Queries Division Seminar,True,False,False
EPSY,590,Advanced Seminar in Educational Psychology,Secondary Data Analysis,False,True,False
EPSY,590,Advanced Seminar in Educational Psychology,Sense of Belonging Diverse Pop,True,True,False
EPSY,590,Advanced Seminar in Educational Psychology,Special Topics in Couns Psyc,True,False,False
EPSY,590,Advanced Seminar in Educational Psychology,Special Topics in Couns Psych,False,True,False
EPSY,590,Advanced Seminar in Educational Psychology,Think alouds and Learning Proc,False,True,False
EPSY,590,Advanced Seminar in Educational Psychology,Treatment of Addictions,True,False,False
EPSY,590,Advanced Seminar in Educational Psychology,Writ Qual and Mix Methods,True,False,False
EPSY,591,Field Study and Thesis Seminar,,True,True,True
EPSY,595,Independent Study,,True,True,True
EPSY,599,Thesis Research,,True,True,True
EPS,380,Education and Social Justice,,True,False,False
EPS,402,Asian American Education,,True,False,False
EPS,539,"Youth, Culture and Society",,False,True,False
ERAM,515,Social Theories and Education,,True,False,False
ERAM,520,Researching Race in Education,,True,False,False
ERAM,550,Methods of Educational Inquiry,,True,True,True
ERAM,551,Philosophy and Educational Research,,False,True,False
ERAM,551,Philosophy and History of Educational Research,,False,True,False
ERAM,552,The Role of Theory in Educational Research,,True,False,False
ERAM,554,Postcolonial Theory and Methodology,,False,True,False
ERAM,555,Ethnographic Methods in Education,,True,True,False
ERAM,556,Program Evaluation,,True,True,False
ERAM,557,Meaning Patterns: Semiotics and the Interpretation of Meanings in Education and the Social Sciences,,False,True,False
ERAM,560,Quantitative Policy Analysis,,True,False,False
ERAM,565,Quantitative Methods for Education Policy 1,,True,False,False
ERAM,571,Traditions in Philosophy of Education,,False,True,False
ERAM,572,Case Studies in Educational Ethics,,True,True,False
ERAM,574,Education Law,,True,True,False
ERAM,575,Action Research and Educational Leadership,,False,True,False
ERAM,576,Discourse Analysis,,True,True,False
ERAM,581,Evaluation with Applied Survey Design I,,False,True,False
ERAM,583,Evaluation with Applied Survey Design III,,True,True,False
ESE,103,Earth's Physical Systems,,True,True,True
ESE,104,Geology of the National Parks,,True,False,True
ESE,106,Geographies of Globalization,,True,False,False
ESE,111,Emergence of Life,,True,True,True
ESE,117,The Oceans,,True,True,True
ESE,118,Natural Disasters,,True,True,True
ESE,120,Severe and Hazardous Weather,,True,True,True
ESE,140,Climate and Global Change,,True,True,False
ESE,143,History of Life,,True,False,False
ESE,200,Earth Systems,,True,False,False
ESE,202,American Environmental History,,False,True,False
ESE,208,History of the Earth System,,True,True,False
ESE,210,Social &amp; Environmental Issues,,True,True,True
ESE,222,Big Rivers of the World,,False,True,False
ESE,254,"American People, Places, &amp; Environments",,False,True,False
ESE,254,"People, Places, and Environments of the US",,False,True,False
ESE,287,Environment and Society,,True,True,False
ESE,289,Environment &amp; Sustainability Field Study,,True,False,False
ESE,311,Environmental Issues Today,,True,True,False
ESE,320,"Water Planet, Water Crisis",,True,True,True
ESE,333,Earth Materials and the Env,,False,True,False
ESE,350,Sustainability and the City,,False,True,False
ESE,360,Environmental Writing,,True,True,True
ESE,379,Intro to GIS Systems,,False,True,False
ESE,379,Introduction to Geographic Information Systems,,True,True,True
ESE,380,GIS II: Spatial Prob Solving,,False,True,False
ESE,380,Geographic Information Systems II,,True,True,False
ESE,380,Spatial Problem Solving,,True,True,False
ESE,389,Environment and Sustainability Field Expedition,,False,True,False
ESE,401,ESE Capstone,,True,True,True
ESE,410,Green Development,,True,False,False
ESE,411,Geomorphology,,True,False,False
ESE,439,Biogeography,,False,True,False
ESE,445,Earth Resources Sustainability,,False,True,False
ESE,465,Transportation &amp; Sustainability,,False,True,False
ESE,465,Transportation &amp;Sustainability,,False,True,False
ESE,466,Environmental Policy,,True,True,False
ESE,467,Multimedia Environmental Communications,,True,False,False
ESE,470,Introduction to Hydrogeology,,True,False,False
ESE,477,Advanced Environmental Writing,,True,False,False
ESE,482,Challenges of Sustainability,,False,True,False
ESE,486,Environmental Consulting,,True,False,False
ESE,497,Special Topics in ESE,Multimedia Environmental Commu,True,False,False
ESE,497,Special Topics in ESE,Sustainability Consulting,False,True,False
ESE,498,Environmental Writing for Publication,,False,True,False
ESL,110,English Pronunciation &amp; Oral Fluency,,True,True,False
ESL,111,Intro to Academic Writing I,,True,True,False
ESL,112,Intro to Academic Writing II,,True,True,False
ESL,115,Principles of Academic Writing,,True,True,False
ESL,504,English Pronunciation for ITAs,,True,True,True
ESL,506,Oral Communication for ITAs,,True,True,True
ESL,508,Seminar for Intl TAs,,True,True,True
ESL,510,English Pronunciation &amp; Oral Fluency,,True,True,False
ESL,511,Written and Oral Communication,,True,True,False
ESL,512,Introduction to Academic Writing,,True,True,True
ESL,515,Introduction to Academic Writing,,True,True,False
ESL,521,Written and Oral Business Communication,,True,True,True
ESL,522,Introduction to Business Writing,,True,True,True
ESL,525,Elements of Business Writing,,True,True,True
ESL,592,Advanced Academic Writing,,True,True,False
ESL,593,Academic Presentation Skills,,True,True,False
ETMA,100,Technical Systems in Agr,,True,True,False
ETMA,103,Agricultural Machinery and Technology,,True,False,False
ETMA,130,Basics of CAD,,True,False,False
ETMA,132,Basics of Project Management,,False,True,False
ETMA,199,Undergraduate Open Seminar,,True,True,False
ETMA,199,Undergraduate Open Seminar,Exploring ETMAS,True,False,False
ETMA,199,Undergraduate Open Seminar,Geomatics for Conservation Eng,True,False,False
ETMA,199,Undergraduate Open Seminar,Global Disaster Resiliency,True,False,False
ETMA,199,Undergraduate Open Seminar,JD Construction Field Visit,True,False,False
ETMA,232,Materials and Construction Sys,,True,False,False
ETMA,233,Metallurgy &amp; Welding Processes,,True,False,False
ETMA,234,"Wiring, Motors and Control Sys",,False,True,False
ETMA,262,Agricultural Machine Systems Management,,False,True,False
ETMA,293,Off Campus Internship,,True,True,False
ETMA,295,Undergrad Research or Thesis,,True,True,False
ETMA,311,Humanity in the Food Web,,True,True,False
ETMA,339,Optimization in Engineering Technology and Management,,False,True,False
ETMA,352,Land and Water Mgt Systems,,True,False,False
ETMA,363,Fluid Power Systems,,False,True,False
ETMA,371,Residential Housing Design,,True,False,False
ETMA,372,Environ Control &amp; HVAC Systems,,True,False,False
ETMA,381,Grain Drying &amp; Storage Systems,,False,True,False
ETMA,396,UG Honors Research or Thesis,,True,True,False
ETMA,421,Industrial and Agricultural Safety Injury Prevention,,False,True,False
ETMA,422,Industrial and Agricultural Occupational Illness Prevention,,True,False,False
ETMA,425,Managing Industrial and Agricultural Safety Risks,,False,True,False
ETMA,430,Project Management,,True,False,False
ETMA,435,Elec Computer Ctrl Sys,,True,False,False
ETMA,438,Renewable Energy Applications,,True,False,False
ETMA,439,Capstone Experience,,False,True,False
ETMA,464,Engine and Tractor Power,,False,True,False
ETMA,464,Heavy Equipment Powertrains,,True,False,False
ETMA,467,Precision Agric Technology,,False,True,False
ETMA,486,Grain Bioprocessing Coproducts,,True,False,False
ETMA,496,Independent Study,,True,True,False
ETMA,499,Seminar,,True,False,False
ETMA,499,Seminar,3D Modeling & Printing,True,False,False
ETMA,499,Seminar,Cabin Constr. Field Experience,True,False,False
ETMA,499,Seminar,Comm Based Design & Mgmt,True,True,False
ETMA,499,Seminar,Opt Models Applied to Agri Log,True,False,False
ETMA,501,Graduate Research I,,True,False,False
ETMA,586,Advanced Bioprocess Coproducts,,True,False,False
ETMA,594,Graduate Seminar,,True,True,False
ETMA,596,Independent Study,,True,False,False
ETMA,598,Special Topics,,True,True,False
ETMA,598,Special Topics,Animal Welfare Principles,False,True,False
ETMA,598,Special Topics,Measuring Animal Behavior,False,True,False
ETMA,599,Thesis Research,,True,True,False
EURO,199,Undergraduate Open Seminar,,False,True,False
EURO,376,Children and Youth Literature,,True,False,False
EURO,385,Politics of the European Union,,True,False,True
EURO,415,Europe and the Mediterranean,,False,True,False
EURO,418,Language &amp; Minorities in Europe,,False,True,False
EURO,490,Special Topics in EU Studies,,True,False,False
EURO,490,Special Topics in EU Studies,Life & Work of Euro Parliament,False,True,False
EURO,500,Dialogue on Europe,,True,True,False
EURO,501,EU Institutions and Governance,,True,False,False
EURO,502,The EU in a Global Context,,False,True,False
EURO,590,Directed Ind Study,,True,True,True
EURO,599,Thesis Research,,True,True,True
FAA,101,Arts at Illinois,,True,False,False
FAA,110,Exploring Arts and Creativity,,True,True,False
FAA,199,Undergraduate Open Seminar,Black Arts Today,False,True,False
FAA,199,Undergraduate Open Seminar,SA Orientation Cambridge,False,True,False
FAA,201,Black Arts Today,,True,True,False
FAA,202,Artsful Teaching through Integ,,False,True,False
FAA,230,Sustainable Design of the Built Environment,,True,False,False
FAA,299,FAA Study Abroad,,True,True,True
FAA,330,Making Sustainable Design,,False,True,False
FAA,398,Sustainable Design Internship,,True,True,True
FAA,430,Capstone Seminar,,True,False,False
FAA,431,Capstone Studio,,False,True,False
FAA,491,Special Problems in Sustainable Design,Comm  Based SD in Puerto Rico,False,True,False
FAA,491,Special Problems in Sustainable Design,Finland Study Abroad,False,True,False
FAA,491,Special Problems in Sustainable Design,Spec Prb Sustainble Dsgn,False,True,False
FAA,491,Special Problems in Sustainable Design,Sustainable Design in Japan,False,True,False
FAA,497,Crip* Research Internship,,True,True,False
FAA,498,Crip* Advanced Study,,True,True,False
FAA,498,Crip* Advanced Study,Crip* Collective Adv Study,True,False,False
FAA,499,Special Topics,CRIP* Grad Independent Study,False,True,False
FAA,499,Special Topics,CRIP* Undergraduate Internship,False,True,False
FAA,499,Special Topics,Escape Rooms:Produ Immer Exper,True,False,False
FAA,499,Special Topics,Informing the IL Arts Eco sys,True,False,False
FAA,499,Special Topics,Issues in Art Leadership,True,False,False
FAA,550,Cripistemology and the Arts Seminar,deaf*—in/around Art + Comm,False,True,False
FAA,550,Cripistemology and the Arts Seminar,deaf*—in/around Art Comm,False,True,False
FAA,556,Cripping Music,,False,True,False
FAA,597,Crip* Graduate Directed Research,,True,True,False
FAA,598,Graduate Special Topics,Cripistemology & the Arts Onli,False,True,False
FAA,598,Graduate Special Topics,Cripistemology and the Arts,False,True,False
FAA,598,Graduate Special Topics,Sem Lit Modes & Genres,False,True,False
FIN,199,Undergraduate Open Seminar,,True,True,False
FIN,199,Undergraduate Open Seminar,Finance for Non Finance Majors,True,True,False
FIN,199,Undergraduate Open Seminar,Golder Freshman Academy,True,False,False
FIN,221,Corporate Finance,,True,True,True
FIN,230,Introduction to Insurance,,True,True,False
FIN,241,Fundamentals of Real Estate,,True,True,False
FIN,300,Financial Markets,,True,True,True
FIN,321,Advanced Corporate Finance,,True,True,False
FIN,380,Entrepreneurship through Acquisition,,False,True,False
FIN,390,Finance Academy,,True,True,False
FIN,391,Investment Banking Academy,,True,True,False
FIN,392,Investment Management Academy,,True,True,False
FIN,393,Risk Management Academy,,True,True,False
FIN,394,Women in Finance Academy,,True,True,False
FIN,411,Investment &amp; Portfolio Mngt,,True,True,False
FIN,412,Options and Futures Markets,,True,True,False
FIN,414,Urban Economics,,True,True,False
FIN,415,Fixed Income Portfolios,,True,True,False
FIN,418,Financial Modeling,,True,True,True
FIN,419,Real Client Managed Portfolios,,True,True,False
FIN,422,Cases in Corporate Finance,,True,True,False
FIN,423,Entrepreneurial Finance,,True,True,False
FIN,423,Financing Emerging Businesses,,False,True,False
FIN,424,Mergers and Acquisition,,True,False,False
FIN,425,Private Equity/Venture Capital,,True,False,False
FIN,428,Cases in Financial Derivatives,,True,True,False
FIN,432,Managing Fin Risk for Insurers,,False,True,False
FIN,432,Managing Market Risks for Financial Institutions,,True,True,False
FIN,433,Corporate Risk Management,,True,False,False
FIN,434,Employee Benefit Plans,,True,True,False
FIN,435,Personal Wealth Management,,True,True,True
FIN,443,Legal Issues in Real Estate,,False,True,False
FIN,445,Real Estate Investment,,True,True,False
FIN,446,Real Estate Financial Markets,,False,True,False
FIN,447,Real Estate Development,,True,False,False
FIN,461,Banking and Financial Regulation,,False,True,False
FIN,463,Investment Banking,,True,True,False
FIN,464,Applied Financial Analysis,,True,True,False
FIN,490,Special Topics in Finance,Adv Financial Modeling,False,True,False
FIN,490,Special Topics in Finance,Adv. Real Estate Invest. Cases,False,True,False
FIN,490,Special Topics in Finance,Advanced Topics in Wealth Mgt,False,True,False
FIN,490,Special Topics in Finance,Appl. of Derivative Strategies,False,True,False
FIN,490,Special Topics in Finance,Business and Public Policy,True,False,False
FIN,490,Special Topics in Finance,ESG Certification,False,True,False
FIN,490,Special Topics in Finance,Entrepreneurship Thru Acquistn,False,True,False
FIN,490,Special Topics in Finance,Fund. of Real Estate Finance,False,True,False
FIN,490,Special Topics in Finance,Growth Corp Capital Funding,False,True,False
FIN,490,Special Topics in Finance,Middle Market Capital Funding,False,True,False
FIN,490,Special Topics in Finance,Pvt Banking & Ins Wealth Mgt,False,True,False
FIN,490,Special Topics in Finance,Real Estate Finance Academy,True,True,False
FIN,490,Special Topics in Finance,Social Impact Investing,False,True,False
FIN,494,Senior Research,,True,True,True
FIN,495,Senior Research,,True,True,True
FIN,500,Introduction to Finance,,True,True,False
FIN,501,Economics of Stock Market Fundamentals,,False,True,False
FIN,501,Financial Economics,,True,True,False
FIN,502,Quantitative Finance,,True,True,False
FIN,503,Quantitative Finance II,,True,True,False
FIN,504,Accounting for Financial Analysis,,True,True,False
FIN,510,Big Data Analytics in Finance for Predictive and Causal Analysis,,False,True,False
FIN,511,Investments,,True,True,False
FIN,512,Financial Derivatives,,True,True,False
FIN,513,Applications of Financial Engineering,,False,True,False
FIN,514,Valuation of Complex Derivative Securities,,True,True,False
FIN,515,Fixed Income Portfolios,,True,True,False
FIN,516,Term Structure Models,,True,False,False
FIN,517,Advanced Term Structure Models,,True,False,False
FIN,518,Financial Modeling,,True,True,False
FIN,521,Advanced Corporate Finance,,True,True,True
FIN,522,Cases in Financial Strategy,,True,False,False
FIN,526,Investment Banking,,True,True,False
FIN,527,Mergers &amp; Acquisitions Topics,,True,True,False
FIN,528,Cases in Financial Derivatives,,True,True,False
FIN,529,Applied Financial Analysis,,True,True,False
FIN,530,Foundations in Risk Management,,True,False,False
FIN,532,Managing Market Risks for Financial Institutions,,True,True,False
FIN,535,Wealth Management,,True,False,True
FIN,536,Banking and Financial Regulation,,False,True,False
FIN,537,Financial Risk Management,,False,True,False
FIN,543,Legal Issues in Real Estate,,False,True,False
FIN,545,Real Estate Investment,,True,False,False
FIN,550,Big Data Analytics in Finance for Predictive and Causal Analysis,,True,True,False
FIN,551,International Finance,,False,True,False
FIN,552,Applied Financial Econometrics,,True,False,False
FIN,553,Machine Learning in Finance,,True,False,False
FIN,554,Algorithmic Trading Systems Design and Testing,,True,True,False
FIN,555,Financial Innovation,,True,True,False
FIN,556,Algorithmic Market Microstructure,,True,False,False
FIN,557,Financial Data Management and Analysis,,True,True,False
FIN,558,Data Science and Python for Finance,,True,True,False
FIN,559,Advanced Data Science and Python for Finance,,True,True,False
FIN,561,Banking and Financial Regulation,,False,True,False
FIN,563,Investment Banking,,False,True,False
FIN,564,Applied Financial Analysis,,False,True,False
FIN,567,Financial Risk Management,,False,True,False
FIN,570,Corporate Finance,,False,True,True
FIN,571,Money and Banking,,False,True,True
FIN,572,The Finance of Mergers and Acquisitions,,True,True,False
FIN,573,Applications of Investment Banking Concepts,,True,True,False
FIN,574,Microeconomics for Business,,True,True,False
FIN,579,Applied Portfolio Management,,False,True,False
FIN,580,Special Topics in Finance,Adv Financial Modeling,False,True,False
FIN,580,Special Topics in Finance,Adv. Data Sci & Python for Fin,True,True,False
FIN,580,Special Topics in Finance,Adv. Real Estate Invest. Cases,False,True,False
FIN,580,Special Topics in Finance,Advanced Topics in Wealth Mgt,False,True,False
FIN,580,Special Topics in Finance,Appl. of Derivative Strategies,False,True,False
FIN,580,Special Topics in Finance,CFA Research Challenge,True,False,False
FIN,580,Special Topics in Finance,Corporate Finance,True,True,False
FIN,580,Special Topics in Finance,Data Science & Python for Fin,False,True,False
FIN,580,Special Topics in Finance,Data Science & Python for Fin.,True,False,False
FIN,580,Special Topics in Finance,ESG Certification,False,True,False
FIN,580,Special Topics in Finance,Empirical Corporate Finance,False,True,False
FIN,580,Special Topics in Finance,Entrepreneurship Thru Acquistn,False,True,False
FIN,580,Special Topics in Finance,Finance Doctoral Seminar,True,True,False
FIN,580,Special Topics in Finance,Financial Data Mgt. & Analysis,False,True,False
FIN,580,Special Topics in Finance,Financial Innovation Cases,False,True,False
FIN,580,Special Topics in Finance,General Microeconomic Theory,True,False,False
FIN,580,Special Topics in Finance,Growth Corp Capital Funding,False,True,False
FIN,580,Special Topics in Finance,Internship,True,True,True
FIN,580,Special Topics in Finance,MSF Academy,True,True,False
FIN,580,Special Topics in Finance,MSF Academy Cases,True,True,False
FIN,580,Special Topics in Finance,MSF Academy Investment Mgmt,False,True,False
FIN,580,Special Topics in Finance,MSF Academy Quant,False,True,False
FIN,580,Special Topics in Finance,MSF CFA Research Challenge,True,False,False
FIN,580,Special Topics in Finance,MSF Mentoring,False,True,False
FIN,580,Special Topics in Finance,Methods in Surveys&Experiments,False,True,False
FIN,580,Special Topics in Finance,Middle Market Capital Funding,False,True,False
FIN,580,Special Topics in Finance,Option Trading & Market Making,True,False,False
FIN,580,Special Topics in Finance,Pvt Banking & Ins Wealth Mgt,False,True,False
FIN,580,Special Topics in Finance,Quantamental Investment,False,True,False
FIN,580,Special Topics in Finance,Social Impact Investing,False,True,False
FIN,581,Professional Development,,True,False,False
FIN,582,Project Management,,True,False,False
FIN,583,Practicum,,True,False,False
FIN,584,Corporate Finance,,False,True,False
FIN,589,Applied Portfolio Management,,True,True,False
FIN,590,Individual Study and Research,,True,True,True
FIN,591,Theory of Finance,,True,False,False
FIN,592,Empirical Analysis in Finance,,True,True,False
FIN,593,Seminar in Investments,,False,True,False
FIN,594,Seminar in Corporate Finance,,True,False,False
FIN,599,Thesis Research,,True,True,True
FLTE,471,Introduction to Second Language Teaching,,False,True,False
FLTE,475,Learning to Teach World Language,,True,False,False
FLTE,478,Secondary World Language Teaching,,True,True,False
FR,101,Elementary French I,,True,True,True
FR,102,Elementary French II,,True,True,True
FR,103,Intermediate French I,,True,True,False
FR,104,Intermediate French II,,True,True,False
FR,156,Exploring Paris,,True,True,False
FR,199,Undergraduate Open Seminar,,True,True,True
FR,205,French in Conversation,,True,True,False
FR,205,Oral French,,False,True,False
FR,207,Writing and Grammar Workshop,,True,True,False
FR,211,Introduction to Literary Studies,,True,True,False
FR,212,Introduction to Cultural Analysis: French Identities,,True,True,False
FR,213,French Phonetics,,False,True,False
FR,299,Study Abroad,,False,True,False
FR,301,Medieval and Early Modern Literature,,False,True,False
FR,313,Worldwide Spoken French,,False,True,False
FR,314,Advanced Grammar and Writing,,True,False,False
FR,319,Francophone Worlds,,False,True,False
FR,322,Movements and Perspectives,,False,True,False
FR,335,French Cultural History to 1789,,True,True,False
FR,336,French Cultural History 1789 1968,,True,True,False
FR,337,Contemporary France,,True,False,False
FR,385,Politics of the European Union,,True,False,True
FR,387,Media and Cinema in French,Politics of the Gaze,True,False,False
FR,390,Indiv Study Major Tutorial,,True,True,False
FR,417,Topics in the History of Romance Languages,,True,False,False
FR,418,Language &amp; Minorities in Europe,,False,True,False
FR,419,Techniques in Translation,,True,False,False
FR,460,Principles of Language Testing,,True,True,True
FR,462,Introduction to Romance Linguistics,,False,True,False
FR,481,Theoretical Foundations of SLA,,True,True,True
FR,485,French for the Professions,French for the profession,True,False,False
FR,492,Senior Thesis,,True,True,True
FR,501,Reading French Grads,,True,True,False
FR,505,Teaching College and Secondary Foreign Language,,True,False,False
FR,529,Studies in French Linguistics,,True,True,False
FR,543,French Studies,,True,True,False
FR,559,Sem Romance Ling,,False,True,False
FR,559,Sem Romance Ling,Linguistic Communities and Soc,False,True,False
FR,559,Sem Romance Ling,Recent Trends in Romance,True,False,False
FR,571,Seminar 16thC French Lit,,True,False,False
FR,572,Seminar 17thC French Lit,,True,False,False
FR,573,Seminar 18thC French Lit,,False,True,False
FR,576,Seminar in Francophonie,,True,True,False
FR,578,Seminar 20thC French Lit,,False,True,False
FR,579,Seminar in French Literature,,True,True,False
FR,584,Theories in Second Language Acquisition,,True,False,False
FR,588,Sem Second Lang Learn,,True,True,False
FR,588,Sem Second Lang Learn,GenSLA in the Classroom,True,False,False
FR,588,Sem Second Lang Learn,Instructed Heritage Lang Acq,False,True,False
FR,588,Sem Second Lang Learn,Language transfer in L3 acquis,False,True,False
FR,588,Sem Second Lang Learn,Literacy and Language Teaching,False,True,False
FR,588,Sem Second Lang Learn,"Mixed Methods, Lang Acqu & Edu",True,False,False
FR,588,Sem Second Lang Learn,Oral Skills in SLATE,True,False,False
FR,588,Sem Second Lang Learn,Quantitative Research Methods,True,False,False
FR,591,Individual Topics,,True,True,True
FR,599,Thesis Research,,True,True,True
FSHN,101,The Science of Food and How it Relates to You,,True,True,True
FSHN,120,Contemporary Nutrition,,True,True,True
FSHN,123,FSHN Orientation to Illinois,,True,False,False
FSHN,125,Intro to Human Nutrition,,True,True,False
FSHN,130,Introduction to Food Science,,True,True,False
FSHN,140,Introduction to Hospitality,,True,False,False
FSHN,145,Intro Hospitality Management,,False,True,False
FSHN,150,Introduction to Dietetics,,True,False,False
FSHN,175,Science of Fermented Foods,,True,True,False
FSHN,193,Edible Entrepreneurialism   Feeding Ideas for the Future,,True,True,False
FSHN,199,Undergraduate Open Seminar,,True,False,False
FSHN,199,Undergraduate Open Seminar,Biochemical Nutrition Disc,False,True,False
FSHN,199,Undergraduate Open Seminar,Edible Entrepreneurialism,False,True,False
FSHN,199,Undergraduate Open Seminar,FSHN Orientation Seminar,True,False,False
FSHN,199,Undergraduate Open Seminar,Nutrition and Health,True,False,False
FSHN,199,Undergraduate Open Seminar,Restaurant Show Exploration,True,True,False
FSHN,199,Undergraduate Open Seminar,Taste of Food Science,False,True,False
FSHN,199,Undergraduate Open Seminar,Undergraduate Learning Leader,True,True,False
FSHN,201,Math for Food Science,,False,True,False
FSHN,220,Principles of Nutrition,,True,False,False
FSHN,230,Food Sci Professional Issues,,True,False,False
FSHN,231,Food Systems: Cacao &amp; Chocolate,,True,False,False
FSHN,232,Science of Food Preparation,,True,True,False
FSHN,249,Food Service Sanitation,,True,True,False
FSHN,250,Nutritional Physiology I,,True,False,False
FSHN,251,Nutritional Physiology II,,False,True,False
FSHN,260,Raw Materials for Processing,,False,True,False
FSHN,292,Hospitality Management: Professional Issues,,False,True,False
FSHN,293,Off Campus Internship,,True,True,True
FSHN,294,On Campus Internship,,True,True,True
FSHN,294,On Campus Internship,Sports Nutrition Internship,True,True,True
FSHN,295,UG Research or Thesis,,True,True,True
FSHN,302,Sensory Evaluation of Foods,,True,False,False
FSHN,322,Nutrition and the Life Cycle,,False,True,False
FSHN,329,Communication in Nutrition,,False,True,False
FSHN,340,Food Production and Service,,True,True,True
